county_fips_code,county_name,state,state_fips_code,date,confirmed_cases,deaths
00000,Statewide Unallocated,NY,36,2020-01-22,0,0
00000,Statewide Unallocated,NY,36,2020-01-23,0,0
00000,Statewide Unallocated,NY,36,2020-01-24,0,0
00000,Statewide Unallocated,NY,36,2020-01-25,0,0
00000,Statewide Unallocated,NY,36,2020-01-26,0,0
00000,Statewide Unallocated,NY,36,2020-01-27,0,0
00000,Statewide Unallocated,NY,36,2020-01-28,0,0
00000,Statewide Unallocated,NY,36,2020-01-29,0,0
00000,Statewide Unallocated,NY,36,2020-01-30,0,0
00000,Statewide Unallocated,NY,36,2020-01-31,0,0
00000,Statewide Unallocated,NY,36,2020-02-01,0,0
00000,Statewide Unallocated,NY,36,2020-02-02,0,0
00000,Statewide Unallocated,NY,36,2020-02-03,0,0
00000,Statewide Unallocated,NY,36,2020-02-04,0,0
00000,Statewide Unallocated,NY,36,2020-02-05,0,0
00000,Statewide Unallocated,NY,36,2020-02-06,0,0
00000,Statewide Unallocated,NY,36,2020-02-07,0,0
00000,Statewide Unallocated,NY,36,2020-02-08,0,0
00000,Statewide Unallocated,NY,36,2020-02-09,0,0
00000,Statewide Unallocated,NY,36,2020-02-10,0,0
00000,Statewide Unallocated,NY,36,2020-02-11,0,0
00000,Statewide Unallocated,NY,36,2020-02-12,0,0
00000,Statewide Unallocated,NY,36,2020-02-13,0,0
00000,Statewide Unallocated,NY,36,2020-02-14,0,0
00000,Statewide Unallocated,NY,36,2020-02-15,0,0
00000,Statewide Unallocated,NY,36,2020-02-16,0,0
00000,Statewide Unallocated,NY,36,2020-02-17,0,0
00000,Statewide Unallocated,NY,36,2020-02-18,0,0
00000,Statewide Unallocated,NY,36,2020-02-19,0,0
00000,Statewide Unallocated,NY,36,2020-02-20,0,0
00000,Statewide Unallocated,NY,36,2020-02-21,0,0
00000,Statewide Unallocated,NY,36,2020-02-22,0,0
00000,Statewide Unallocated,NY,36,2020-02-23,0,0
00000,Statewide Unallocated,NY,36,2020-02-24,0,0
00000,Statewide Unallocated,NY,36,2020-02-25,0,0
00000,Statewide Unallocated,NY,36,2020-02-26,0,0
00000,Statewide Unallocated,NY,36,2020-02-27,0,0
00000,Statewide Unallocated,NY,36,2020-02-28,0,0
00000,Statewide Unallocated,NY,36,2020-02-29,0,0
00000,Statewide Unallocated,NY,36,2020-03-01,0,0
00000,Statewide Unallocated,NY,36,2020-03-02,0,0
00000,Statewide Unallocated,NY,36,2020-03-03,0,0
00000,Statewide Unallocated,NY,36,2020-03-04,0,0
00000,Statewide Unallocated,NY,36,2020-03-05,0,0
00000,Statewide Unallocated,NY,36,2020-03-06,0,0
00000,Statewide Unallocated,NY,36,2020-03-07,0,0
00000,Statewide Unallocated,NY,36,2020-03-08,0,0
00000,Statewide Unallocated,NY,36,2020-03-09,0,0
00000,Statewide Unallocated,NY,36,2020-03-10,0,0
00000,Statewide Unallocated,NY,36,2020-03-11,0,0
00000,Statewide Unallocated,NY,36,2020-03-12,0,0
00000,Statewide Unallocated,NY,36,2020-03-13,51,0
00000,Statewide Unallocated,NY,36,2020-03-14,0,1
00000,Statewide Unallocated,NY,36,2020-03-15,89,1
00000,Statewide Unallocated,NY,36,2020-03-16,119,8
00000,Statewide Unallocated,NY,36,2020-03-17,0,14
00000,Statewide Unallocated,NY,36,2020-03-18,1,21
00000,Statewide Unallocated,NY,36,2020-03-19,4,41
00000,Statewide Unallocated,NY,36,2020-03-20,7,39
00000,Statewide Unallocated,NY,36,2020-03-21,76,64
00000,Statewide Unallocated,NY,36,2020-03-22,76,58
00000,Statewide Unallocated,NY,36,2020-03-23,6,48
00000,Statewide Unallocated,NY,36,2020-03-24,9,59
00000,Statewide Unallocated,NY,36,2020-03-25,37,66
00000,Statewide Unallocated,NY,36,2020-03-26,36,106
00000,Statewide Unallocated,NY,36,2020-03-27,36,149
00000,Statewide Unallocated,NY,36,2020-03-28,35,205
00000,Statewide Unallocated,NY,36,2020-03-29,34,336
00000,Statewide Unallocated,NY,36,2020-03-30,95,481
00000,Statewide Unallocated,NY,36,2020-03-31,35,680
00000,Statewide Unallocated,NY,36,2020-04-01,35,801
00000,Statewide Unallocated,NY,36,2020-04-02,35,1141
00000,Statewide Unallocated,NY,36,2020-04-03,35,1457
00000,Statewide Unallocated,NY,36,2020-04-04,35,1515
00000,Statewide Unallocated,NY,36,2020-04-05,0,1548
00000,Statewide Unallocated,NY,36,2020-04-06,0,1805
00000,Statewide Unallocated,NY,36,2020-04-07,0,2028
00000,Statewide Unallocated,NY,36,2020-04-08,0,2167
00000,Statewide Unallocated,NY,36,2020-04-09,0,2364
00000,Statewide Unallocated,NY,36,2020-04-10,0,2592
00000,Statewide Unallocated,NY,36,2020-04-11,0,2622
00000,Statewide Unallocated,NY,36,2020-04-12,0,2708
00000,Statewide Unallocated,NY,36,2020-04-13,0,3236
00000,Statewide Unallocated,NY,36,2020-04-14,0,1868
00000,Statewide Unallocated,NY,36,2020-04-15,0,1941
00000,Statewide Unallocated,NY,36,2020-04-16,0,1946
00000,Statewide Unallocated,NY,36,2020-04-17,0,2073
00000,Statewide Unallocated,NY,36,2020-04-18,0,1919
00000,Statewide Unallocated,NY,36,2020-04-19,0,1909
00000,Statewide Unallocated,NY,36,2020-04-20,0,1924
00000,Statewide Unallocated,NY,36,2020-04-21,71,2006
00000,Statewide Unallocated,NY,36,2020-04-22,69,1997
00000,Statewide Unallocated,NY,36,2020-04-23,69,1918
00000,Statewide Unallocated,NY,36,2020-04-24,69,1775
00000,Statewide Unallocated,NY,36,2020-04-25,69,1694
00000,Statewide Unallocated,NY,36,2020-04-26,69,1616
00000,Statewide Unallocated,NY,36,2020-04-27,69,1586
00000,Statewide Unallocated,NY,36,2020-04-28,69,1644
00000,Statewide Unallocated,NY,36,2020-04-29,69,1586
00000,Statewide Unallocated,NY,36,2020-04-30,69,1559
00000,Statewide Unallocated,NY,36,2020-05-01,69,1515
00000,Statewide Unallocated,NY,36,2020-05-02,69,1309
00000,Statewide Unallocated,NY,36,2020-05-03,69,1434
00000,Statewide Unallocated,NY,36,2020-05-04,69,1416
00000,Statewide Unallocated,NY,36,2020-05-05,69,1380
00000,Statewide Unallocated,NY,36,2020-05-06,69,1311
00000,Statewide Unallocated,NY,36,2020-05-07,69,1232
00000,Statewide Unallocated,NY,36,2020-05-08,69,1152
00000,Statewide Unallocated,NY,36,2020-05-09,69,1054
00000,Statewide Unallocated,NY,36,2020-05-10,69,955
00000,Statewide Unallocated,NY,36,2020-05-11,69,894
00000,Statewide Unallocated,NY,36,2020-05-12,69,899
00000,Statewide Unallocated,NY,36,2020-05-13,69,811
00000,Statewide Unallocated,NY,36,2020-05-14,69,734
00000,Statewide Unallocated,NY,36,2020-05-15,69,664
00000,Statewide Unallocated,NY,36,2020-05-16,69,576
00000,Statewide Unallocated,NY,36,2020-05-17,69,537
00000,Statewide Unallocated,NY,36,2020-05-18,69,535
00000,Statewide Unallocated,NY,36,2020-05-19,69,543
00000,Statewide Unallocated,NY,36,2020-05-20,69,463
00000,Statewide Unallocated,NY,36,2020-05-21,69,466
00000,Statewide Unallocated,NY,36,2020-05-22,69,400
00000,Statewide Unallocated,NY,36,2020-05-23,69,367
00000,Statewide Unallocated,NY,36,2020-05-24,69,370
00000,Statewide Unallocated,NY,36,2020-05-25,69,380
00000,Statewide Unallocated,NY,36,2020-05-26,69,373
00000,Statewide Unallocated,NY,36,2020-05-27,69,377
00000,Statewide Unallocated,NY,36,2020-05-28,69,348
00000,Statewide Unallocated,NY,36,2020-05-29,69,332
00000,Statewide Unallocated,NY,36,2020-05-30,69,332
00000,Statewide Unallocated,NY,36,2020-05-31,69,332
00000,Statewide Unallocated,NY,36,2020-06-01,69,282
00000,Statewide Unallocated,NY,36,2020-06-02,69,303
00000,Statewide Unallocated,NY,36,2020-06-03,69,290
00000,Statewide Unallocated,NY,36,2020-06-04,69,274
00000,Statewide Unallocated,NY,36,2020-06-05,69,248
00000,Statewide Unallocated,NY,36,2020-06-06,69,230
00000,Statewide Unallocated,NY,36,2020-06-07,69,211
00000,Statewide Unallocated,NY,36,2020-06-08,69,216
00000,Statewide Unallocated,NY,36,2020-06-09,69,222
00000,Statewide Unallocated,NY,36,2020-06-10,69,207
00000,Statewide Unallocated,NY,36,2020-06-11,69,194
00000,Statewide Unallocated,NY,36,2020-06-12,69,189
00000,Statewide Unallocated,NY,36,2020-06-13,69,189
00000,Statewide Unallocated,NY,36,2020-06-14,69,189
00000,Statewide Unallocated,NY,36,2020-06-15,69,176
00000,Statewide Unallocated,NY,36,2020-06-16,69,184
00000,Statewide Unallocated,NY,36,2020-06-17,69,174
00000,Statewide Unallocated,NY,36,2020-06-18,69,175
00000,Statewide Unallocated,NY,36,2020-06-19,69,168
00000,Statewide Unallocated,NY,36,2020-06-20,69,158
00000,Statewide Unallocated,NY,36,2020-06-21,69,154
00000,Statewide Unallocated,NY,36,2020-06-22,69,160
00000,Statewide Unallocated,NY,36,2020-06-23,69,161
00000,Statewide Unallocated,NY,36,2020-06-24,69,158
00000,Statewide Unallocated,NY,36,2020-06-25,69,153
00000,Statewide Unallocated,NY,36,2020-06-26,69,151
00000,Statewide Unallocated,NY,36,2020-06-27,69,141
00000,Statewide Unallocated,NY,36,2020-06-28,69,145
00000,Statewide Unallocated,NY,36,2020-06-29,69,145
00000,Statewide Unallocated,NY,36,2020-06-30,69,142
00000,Statewide Unallocated,NY,36,2020-07-01,69,144
00000,Statewide Unallocated,NY,36,2020-07-02,69,144
00000,Statewide Unallocated,NY,36,2020-07-03,69,139
00000,Statewide Unallocated,NY,36,2020-07-04,69,137
00000,Statewide Unallocated,NY,36,2020-07-05,69,139
00000,Statewide Unallocated,NY,36,2020-07-06,69,137
00000,Statewide Unallocated,NY,36,2020-07-07,69,138
00000,Statewide Unallocated,NY,36,2020-07-08,69,135
00000,Statewide Unallocated,NY,36,2020-07-09,69,137
00000,Statewide Unallocated,NY,36,2020-07-10,69,137
00000,Statewide Unallocated,NY,36,2020-07-11,69,122
00000,Statewide Unallocated,NY,36,2020-07-12,69,134
00000,Statewide Unallocated,NY,36,2020-07-13,69,139
00000,Statewide Unallocated,NY,36,2020-07-14,69,139
00000,Statewide Unallocated,NY,36,2020-07-15,69,140
00000,Statewide Unallocated,NY,36,2020-07-16,69,138
00000,Statewide Unallocated,NY,36,2020-07-17,69,140
00000,Statewide Unallocated,NY,36,2020-07-18,69,135
00000,Statewide Unallocated,NY,36,2020-07-19,69,138
00000,Statewide Unallocated,NY,36,2020-07-20,69,140
00000,Statewide Unallocated,NY,36,2020-07-21,69,134
00000,Statewide Unallocated,NY,36,2020-07-22,69,140
00000,Statewide Unallocated,NY,36,2020-07-23,69,138
00000,Statewide Unallocated,NY,36,2020-07-24,69,137
00000,Statewide Unallocated,NY,36,2020-07-25,69,137
00000,Statewide Unallocated,NY,36,2020-07-26,69,134
00000,Statewide Unallocated,NY,36,2020-07-27,69,139
00000,Statewide Unallocated,NY,36,2020-07-28,69,139
00000,Statewide Unallocated,NY,36,2020-07-29,69,139
00000,Statewide Unallocated,NY,36,2020-07-30,69,140
00000,Statewide Unallocated,NY,36,2020-07-31,69,137
00000,Statewide Unallocated,NY,36,2020-08-01,69,138
00000,Statewide Unallocated,NY,36,2020-08-02,69,138
00000,Statewide Unallocated,NY,36,2020-08-03,69,133
00000,Statewide Unallocated,NY,36,2020-08-04,69,134
00000,Statewide Unallocated,NY,36,2020-08-05,69,137
00000,Statewide Unallocated,NY,36,2020-08-06,69,132
00000,Statewide Unallocated,NY,36,2020-08-07,69,135
00000,Statewide Unallocated,NY,36,2020-08-08,69,135
00000,Statewide Unallocated,NY,36,2020-08-09,69,133
00000,Statewide Unallocated,NY,36,2020-08-10,69,134
00000,Statewide Unallocated,NY,36,2020-08-11,69,134
00000,Statewide Unallocated,NY,36,2020-08-12,69,136
00000,Statewide Unallocated,NY,36,2020-08-13,69,136
00000,Statewide Unallocated,NY,36,2020-08-14,69,135
00000,Statewide Unallocated,NY,36,2020-08-15,69,135
00000,Statewide Unallocated,NY,36,2020-08-16,69,136
00000,Statewide Unallocated,NY,36,2020-08-17,69,139
00000,Statewide Unallocated,NY,36,2020-08-18,69,145
00000,Statewide Unallocated,NY,36,2020-08-19,69,140
00000,Statewide Unallocated,NY,36,2020-08-20,69,133
00000,Statewide Unallocated,NY,36,2020-08-21,69,126
00000,Statewide Unallocated,NY,36,2020-08-22,69,125
00000,Statewide Unallocated,NY,36,2020-08-23,69,129
00000,Statewide Unallocated,NY,36,2020-08-24,69,127
00000,Statewide Unallocated,NY,36,2020-08-25,69,127
00000,Statewide Unallocated,NY,36,2020-08-26,69,128
00000,Statewide Unallocated,NY,36,2020-08-27,69,127
00000,Statewide Unallocated,NY,36,2020-08-28,69,126
00000,Statewide Unallocated,NY,36,2020-08-29,69,126
00000,Statewide Unallocated,NY,36,2020-08-30,69,127
00000,Statewide Unallocated,NY,36,2020-08-31,69,127
00000,Statewide Unallocated,NY,36,2020-09-01,69,127
00000,Statewide Unallocated,NY,36,2020-09-02,69,130
00000,Statewide Unallocated,NY,36,2020-09-03,69,125
00000,Statewide Unallocated,NY,36,2020-09-04,69,127
00000,Statewide Unallocated,NY,36,2020-09-05,69,127
00000,Statewide Unallocated,NY,36,2020-09-06,69,127
00000,Statewide Unallocated,NY,36,2020-09-07,69,127
00000,Statewide Unallocated,NY,36,2020-09-08,69,127
00000,Statewide Unallocated,NY,36,2020-09-09,69,127
00000,Statewide Unallocated,NY,36,2020-09-10,69,121
00000,Statewide Unallocated,NY,36,2020-09-11,69,121
00000,Statewide Unallocated,NY,36,2020-09-12,69,121
00000,Statewide Unallocated,NY,36,2020-09-13,69,121
00000,Statewide Unallocated,NY,36,2020-09-14,69,122
00000,Statewide Unallocated,NY,36,2020-09-15,69,122
00000,Statewide Unallocated,NY,36,2020-09-16,69,123
00000,Statewide Unallocated,NY,36,2020-09-17,69,123
00000,Statewide Unallocated,NY,36,2020-09-18,69,125
00000,Statewide Unallocated,NY,36,2020-09-19,69,122
00000,Statewide Unallocated,NY,36,2020-09-20,69,122
00000,Statewide Unallocated,NY,36,2020-09-21,69,125
00000,Statewide Unallocated,NY,36,2020-09-22,69,122
00000,Statewide Unallocated,NY,36,2020-09-23,69,122
00000,Statewide Unallocated,NY,36,2020-09-24,69,121
00000,Statewide Unallocated,NY,36,2020-09-25,69,122
00000,Statewide Unallocated,NY,36,2020-09-26,69,123
00000,Statewide Unallocated,NY,36,2020-09-27,69,124
00000,Statewide Unallocated,NY,36,2020-09-28,69,126
00000,Statewide Unallocated,NY,36,2020-09-29,69,126
00000,Statewide Unallocated,NY,36,2020-09-30,69,131
00000,Statewide Unallocated,NY,36,2020-10-01,69,131
00000,Statewide Unallocated,NY,36,2020-10-02,69,130
00000,Statewide Unallocated,NY,36,2020-10-03,69,126
00000,Statewide Unallocated,NY,36,2020-10-04,69,131
00000,Statewide Unallocated,NY,36,2020-10-05,69,134
00000,Statewide Unallocated,NY,36,2020-10-06,69,134
00000,Statewide Unallocated,NY,36,2020-10-07,69,128
00000,Statewide Unallocated,NY,36,2020-10-08,69,126
00000,Statewide Unallocated,NY,36,2020-10-09,69,127
00000,Statewide Unallocated,NY,36,2020-10-10,69,127
00000,Statewide Unallocated,NY,36,2020-10-11,69,125
00000,Statewide Unallocated,NY,36,2020-10-12,69,128
00000,Statewide Unallocated,NY,36,2020-10-13,69,126
00000,Statewide Unallocated,NY,36,2020-10-14,69,129
00000,Statewide Unallocated,NY,36,2020-10-15,69,128
00000,Statewide Unallocated,NY,36,2020-10-16,69,125
00000,Statewide Unallocated,NY,36,2020-10-17,69,130
00000,Statewide Unallocated,NY,36,2020-10-18,69,128
00000,Statewide Unallocated,NY,36,2020-10-19,69,131
00000,Statewide Unallocated,NY,36,2020-10-20,69,130
00000,Statewide Unallocated,NY,36,2020-10-21,69,133
00000,Statewide Unallocated,NY,36,2020-10-22,69,133
00000,Statewide Unallocated,NY,36,2020-10-23,69,131
00000,Statewide Unallocated,NY,36,2020-10-24,69,130
00000,Statewide Unallocated,NY,36,2020-10-25,69,132
00000,Statewide Unallocated,NY,36,2020-10-26,69,130
00000,Statewide Unallocated,NY,36,2020-10-27,69,133
00000,Statewide Unallocated,NY,36,2020-10-28,69,131
00000,Statewide Unallocated,NY,36,2020-10-29,69,131
00000,Statewide Unallocated,NY,36,2020-10-30,69,129
00000,Statewide Unallocated,NY,36,2020-10-31,69,130
00000,Statewide Unallocated,NY,36,2020-11-01,69,133
00000,Statewide Unallocated,NY,36,2020-11-02,69,132
00000,Statewide Unallocated,NY,36,2020-11-03,69,133
00000,Statewide Unallocated,NY,36,2020-11-04,69,135
00000,Statewide Unallocated,NY,36,2020-11-05,69,140
00000,Statewide Unallocated,NY,36,2020-11-06,69,138
00000,Statewide Unallocated,NY,36,2020-11-07,69,138
00000,Statewide Unallocated,NY,36,2020-11-08,69,139
00000,Statewide Unallocated,NY,36,2020-11-09,69,143
00000,Statewide Unallocated,NY,36,2020-11-10,69,140
00000,Statewide Unallocated,NY,36,2020-11-11,69,133
00000,Statewide Unallocated,NY,36,2020-11-12,69,132
00000,Statewide Unallocated,NY,36,2020-11-13,69,135
00000,Statewide Unallocated,NY,36,2020-11-14,69,132
00000,Statewide Unallocated,NY,36,2020-11-15,69,128
00000,Statewide Unallocated,NY,36,2020-11-16,69,136
00000,Statewide Unallocated,NY,36,2020-11-17,69,141
00000,Statewide Unallocated,NY,36,2020-11-18,69,134
00000,Statewide Unallocated,NY,36,2020-11-19,69,150
00000,Statewide Unallocated,NY,36,2020-11-20,69,148
00000,Statewide Unallocated,NY,36,2020-11-21,69,137
00000,Statewide Unallocated,NY,36,2020-11-22,69,135
00000,Statewide Unallocated,NY,36,2020-11-23,69,136
00000,Statewide Unallocated,NY,36,2020-11-24,69,137
00000,Statewide Unallocated,NY,36,2020-11-25,69,137
00000,Statewide Unallocated,NY,36,2020-11-26,69,144
00000,Statewide Unallocated,NY,36,2020-11-27,69,142
00000,Statewide Unallocated,NY,36,2020-11-28,69,136
00000,Statewide Unallocated,NY,36,2020-11-29,69,150
00000,Statewide Unallocated,NY,36,2020-11-30,69,154
00000,Statewide Unallocated,NY,36,2020-12-01,69,161
00000,Statewide Unallocated,NY,36,2020-12-02,69,163
00000,Statewide Unallocated,NY,36,2020-12-03,69,162
00000,Statewide Unallocated,NY,36,2020-12-04,69,164
00000,Statewide Unallocated,NY,36,2020-12-05,69,162
00000,Statewide Unallocated,NY,36,2020-12-06,69,169
00000,Statewide Unallocated,NY,36,2020-12-07,69,182
00000,Statewide Unallocated,NY,36,2020-12-08,69,191
00000,Statewide Unallocated,NY,36,2020-12-09,69,190
00000,Statewide Unallocated,NY,36,2020-12-10,69,181
00000,Statewide Unallocated,NY,36,2020-12-11,69,181
00000,Statewide Unallocated,NY,36,2020-12-12,69,175
00000,Statewide Unallocated,NY,36,2020-12-13,69,182
00000,Statewide Unallocated,NY,36,2020-12-14,69,190
00000,Statewide Unallocated,NY,36,2020-12-15,69,204
00000,Statewide Unallocated,NY,36,2020-12-16,69,195
00000,Statewide Unallocated,NY,36,2020-12-17,69,205
00000,Statewide Unallocated,NY,36,2020-12-18,69,197
00000,Statewide Unallocated,NY,36,2020-12-19,69,199
00000,Statewide Unallocated,NY,36,2020-12-20,69,207
00000,Statewide Unallocated,NY,36,2020-12-21,69,207
00000,Statewide Unallocated,NY,36,2020-12-22,69,207
00000,Statewide Unallocated,NY,36,2020-12-23,69,207
00000,Statewide Unallocated,NY,36,2020-12-24,69,207
00000,Statewide Unallocated,NY,36,2020-12-25,69,207
00000,Statewide Unallocated,NY,36,2020-12-26,69,207
00000,Statewide Unallocated,NY,36,2020-12-27,69,207
00000,Statewide Unallocated,NY,36,2020-12-28,69,246
00000,Statewide Unallocated,NY,36,2020-12-29,69,252
00000,Statewide Unallocated,NY,36,2020-12-30,69,252
00000,Statewide Unallocated,NY,36,2020-12-31,69,255
00000,Statewide Unallocated,NY,36,2021-01-01,69,265
00000,Statewide Unallocated,NY,36,2021-01-02,69,258
00000,Statewide Unallocated,NY,36,2021-01-03,69,251
00000,Statewide Unallocated,NY,36,2021-01-04,69,266
00000,Statewide Unallocated,NY,36,2021-01-05,69,257
00000,Statewide Unallocated,NY,36,2021-01-06,16717,262
00000,Statewide Unallocated,NY,36,2021-01-07,69,258
00000,Statewide Unallocated,NY,36,2021-01-08,69,236
00000,Statewide Unallocated,NY,36,2021-01-09,69,229
00000,Statewide Unallocated,NY,36,2021-01-10,69,236
00000,Statewide Unallocated,NY,36,2021-01-11,69,238
00000,Statewide Unallocated,NY,36,2021-01-12,69,251
00000,Statewide Unallocated,NY,36,2021-01-13,69,237
00000,Statewide Unallocated,NY,36,2021-01-14,69,251
00000,Statewide Unallocated,NY,36,2021-01-15,69,268
00000,Statewide Unallocated,NY,36,2021-01-16,69,255
00000,Statewide Unallocated,NY,36,2021-01-17,69,260
00000,Statewide Unallocated,NY,36,2021-01-18,69,256
00000,Statewide Unallocated,NY,36,2021-01-19,69,256
00000,Statewide Unallocated,NY,36,2021-01-20,69,273
00000,Statewide Unallocated,NY,36,2021-01-21,69,273
00000,Statewide Unallocated,NY,36,2021-01-22,69,269
00000,Statewide Unallocated,NY,36,2021-01-23,69,256
00000,Statewide Unallocated,NY,36,2021-01-24,69,280
00000,Statewide Unallocated,NY,36,2021-01-25,69,299
00000,Statewide Unallocated,NY,36,2021-01-26,69,313
00000,Statewide Unallocated,NY,36,2021-01-27,0,263
00000,Statewide Unallocated,NY,36,2021-01-28,0,289
00000,Statewide Unallocated,NY,36,2021-01-29,0,293
00000,Statewide Unallocated,NY,36,2021-01-30,0,296
00000,Statewide Unallocated,NY,36,2021-01-31,0,301
00000,Statewide Unallocated,NY,36,2021-02-01,0,302
00000,Statewide Unallocated,NY,36,2021-02-02,0,301
00000,Statewide Unallocated,NY,36,2021-02-03,0,340
00000,Statewide Unallocated,NY,36,2021-02-04,0,337
00000,Statewide Unallocated,NY,36,2021-02-05,0,335
00000,Statewide Unallocated,NY,36,2021-02-06,0,340
00000,Statewide Unallocated,NY,36,2021-02-07,0,400
00000,Statewide Unallocated,NY,36,2021-02-08,0,330
00000,Statewide Unallocated,NY,36,2021-02-09,0,350
00000,Statewide Unallocated,NY,36,2021-02-10,0,337
00000,Statewide Unallocated,NY,36,2021-02-11,0,334
00000,Statewide Unallocated,NY,36,2021-02-12,0,313
00000,Statewide Unallocated,NY,36,2021-02-13,0,336
00000,Statewide Unallocated,NY,36,2021-02-14,0,317
00000,Statewide Unallocated,NY,36,2021-02-15,0,322
00000,Statewide Unallocated,NY,36,2021-02-16,0,341
00000,Statewide Unallocated,NY,36,2021-02-17,0,331
00000,Statewide Unallocated,NY,36,2021-02-18,0,343
00000,Statewide Unallocated,NY,36,2021-02-19,0,333
00000,Statewide Unallocated,NY,36,2021-02-20,0,317
00000,Statewide Unallocated,NY,36,2021-02-21,0,319
00000,Statewide Unallocated,NY,36,2021-02-22,0,328
00000,Statewide Unallocated,NY,36,2021-02-23,0,328
00000,Statewide Unallocated,NY,36,2021-02-24,0,328
00000,Statewide Unallocated,NY,36,2021-02-25,0,310
00000,Statewide Unallocated,NY,36,2021-02-26,0,309
00000,Statewide Unallocated,NY,36,2021-02-27,0,309
00000,Statewide Unallocated,NY,36,2021-02-28,0,309
00000,Statewide Unallocated,NY,36,2021-03-01,0,332
00000,Statewide Unallocated,NY,36,2021-03-02,0,323
00000,Statewide Unallocated,NY,36,2021-03-03,0,414
00000,Statewide Unallocated,NY,36,2021-03-04,0,491
00000,Statewide Unallocated,NY,36,2021-03-05,0,552
00000,Statewide Unallocated,NY,36,2021-03-06,0,552
00000,Statewide Unallocated,NY,36,2021-03-07,0,552
00000,Statewide Unallocated,NY,36,2021-03-08,0,718
00000,Statewide Unallocated,NY,36,2021-03-09,0,763
00000,Statewide Unallocated,NY,36,2021-03-10,0,835
00000,Statewide Unallocated,NY,36,2021-03-11,0,921
00000,Statewide Unallocated,NY,36,2021-03-12,0,969
00000,Statewide Unallocated,NY,36,2021-03-13,0,200
00000,Statewide Unallocated,NY,36,2021-03-14,0,197
00000,Statewide Unallocated,NY,36,2021-03-15,0,212
00000,Statewide Unallocated,NY,36,2021-03-16,0,210
00000,Statewide Unallocated,NY,36,2021-03-17,0,212
00000,Statewide Unallocated,NY,36,2021-03-18,0,226
00000,Statewide Unallocated,NY,36,2021-03-19,0,220
00000,Statewide Unallocated,NY,36,2021-03-20,0,202
00000,Statewide Unallocated,NY,36,2021-03-21,0,202
00000,Statewide Unallocated,NY,36,2021-03-22,0,158
00000,Statewide Unallocated,NY,36,2021-03-23,0,158
00000,Statewide Unallocated,NY,36,2021-03-24,0,388
00000,Statewide Unallocated,NY,36,2021-03-25,0,447
00000,Statewide Unallocated,NY,36,2021-03-26,0,493
00000,Statewide Unallocated,NY,36,2021-03-27,0,493
00000,Statewide Unallocated,NY,36,2021-03-28,0,493
00000,Statewide Unallocated,NY,36,2021-03-29,0,715
00000,Statewide Unallocated,NY,36,2021-03-30,0,740
00000,Statewide Unallocated,NY,36,2021-03-31,0,807
00000,Statewide Unallocated,NY,36,2021-04-01,0,657
00000,Statewide Unallocated,NY,36,2021-04-02,0,696
00000,Statewide Unallocated,NY,36,2021-04-03,0,675
00000,Statewide Unallocated,NY,36,2021-04-04,0,661
00000,Statewide Unallocated,NY,36,2021-04-05,0,831
00000,Statewide Unallocated,NY,36,2021-04-06,0,850
00000,Statewide Unallocated,NY,36,2021-04-07,0,908
00000,Statewide Unallocated,NY,36,2021-04-08,0,945
00000,Statewide Unallocated,NY,36,2021-04-09,0,299
00000,Statewide Unallocated,NY,36,2021-04-10,0,299
00000,Statewide Unallocated,NY,36,2021-04-11,0,305
00000,Statewide Unallocated,NY,36,2021-04-12,0,378
00000,Statewide Unallocated,NY,36,2021-04-13,0,404
00000,Statewide Unallocated,NY,36,2021-04-14,0,474
00000,Statewide Unallocated,NY,36,2021-04-15,0,415
00000,Statewide Unallocated,NY,36,2021-04-16,0,449
00000,Statewide Unallocated,NY,36,2021-04-17,0,341
00000,Statewide Unallocated,NY,36,2021-04-18,0,298
00000,Statewide Unallocated,NY,36,2021-04-19,0,399
00000,Statewide Unallocated,NY,36,2021-04-20,0,437
00000,Statewide Unallocated,NY,36,2021-04-21,0,469
00000,Statewide Unallocated,NY,36,2021-04-22,0,517
00000,Statewide Unallocated,NY,36,2021-04-23,0,377
00000,Statewide Unallocated,NY,36,2021-04-24,0,293
00000,Statewide Unallocated,NY,36,2021-04-25,0,253
00000,Statewide Unallocated,NY,36,2021-04-26,0,372
00000,Statewide Unallocated,NY,36,2021-04-27,0,383
00000,Statewide Unallocated,NY,36,2021-04-28,0,373
00000,Statewide Unallocated,NY,36,2021-04-29,0,325
00000,Statewide Unallocated,NY,36,2021-04-30,0,285
00000,Statewide Unallocated,NY,36,2021-05-01,0,233
00000,Statewide Unallocated,NY,36,2021-05-02,0,206
00000,Statewide Unallocated,NY,36,2021-05-03,0,177
00000,Statewide Unallocated,NY,36,2021-05-04,0,146
00000,Statewide Unallocated,NY,36,2021-05-05,0,108
00000,Statewide Unallocated,NY,36,2021-05-06,0,108
00000,Statewide Unallocated,NY,36,2021-05-07,0,36
00000,Statewide Unallocated,NY,36,2021-05-08,0,1
00000,Statewide Unallocated,NY,36,2021-05-09,0,232
00000,Statewide Unallocated,NY,36,2021-05-10,0,233
00000,Statewide Unallocated,NY,36,2021-05-11,0,234
00000,Statewide Unallocated,NY,36,2021-05-12,0,234
00000,Statewide Unallocated,NY,36,2021-05-13,0,234
00000,Statewide Unallocated,NY,36,2021-05-14,0,237
00000,Statewide Unallocated,NY,36,2021-05-15,0,237
